login_id,q1_answer,q2_answer,q3_answer,q4_answer,q5_answer,q6_answer,q7_answer,q8_answer,q9_answer,q10_answer,q11_answer,q12_answer,q13_answer,q14_answer,q15_answer,q16_answer,q17_answer,q18_answer,q19_answer,q20_answer,q1_level,q2_level,q3_level,q4_level,q5_level,q6_level,q7_level,q8_level,q9_level,q10_level,q11_level,q12_level,q13_level,q14_level,q15_level,q16_level,q17_level,q18_level,q19_level,q20_level
8092640849,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640850,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640851,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640852,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640856,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640858,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640859,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640862,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640864,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640865,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640867,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640870,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640873,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640874,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640875,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640876,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640877,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640879,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640881,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640882,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640883,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640886,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640887,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640889,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640890,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640891,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640895,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640900,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640170,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640175,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640176,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640177,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640178,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640180,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640181,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640182,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640183,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640184,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640185,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640186,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640189,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640190,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640191,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640193,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640194,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640195,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640196,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640197,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640198,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640200,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640201,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640202,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640203,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640204,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640205,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640206,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640207,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640208,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640209,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640210,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640211,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640215,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640216,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640218,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640219,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640220,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640221,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640223,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640224,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640225,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640226,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640228,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640229,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640230,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640231,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640232,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640233,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640234,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640235,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640236,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640237,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640238,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640239,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640241,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640242,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640243,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640244,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640246,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640247,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640248,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640253,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640255,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640256,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640257,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640258,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640259,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640260,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640261,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640262,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640263,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640265,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640266,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640268,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640269,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640270,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640271,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640273,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640274,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640275,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640276,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640279,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640280,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640282,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640283,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640284,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640286,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640287,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640288,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640289,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640290,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640291,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640292,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640294,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640295,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640296,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640297,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640299,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640300,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640301,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640302,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640303,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640304,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640305,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640306,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640307,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640310,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640311,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
